"ID_Number","Activity","Start_time","End_time","Sleep_location"
"605","C","4.30","7.00",""
"605","W","7.00","14.00",""
"605","C","14.00","14.45",""
"605","P","14.45","21.00",""
"605","S","21.00","5.00","H"
"605","P","5.00","6.00",""
"605","C","6.00","6.45",""
"605","W","6.45","19.15",""
"605","C","19.15","20.00",""
"605","P","20.00","21.45",""
"605","S","21.45","5.00","H"
"605","P","5.00","6.00",""
"605","C","6.00","6.55",""
"605","W","6.55","14.30",""
"605","C","14.30","15.15",""
"605","P","15.15","21.30",""
"605","S","21.30","5.00","H"
"605","P","5.00","6.00",""
"605","C","6.00","6.50",""
"605","W","6.50","19.10",""
"605","C","19.10","20.00",""
"605","P","20.00","21.45",""
"605","S","21.45","5.00","H"
"605","P","5.00","6.00",""
"605","C","6.00","6.45",""
"605","W","6.45","14.00",""
"605","C","14.00","16.50",""
"605","P","16.50","22.00",""
"605","S","22.00","23.59","H"
"606","S","0.00","10.00","H"
"606","P","10.00","17.20",""
"606","C","17.20","17.55",""
"606","W","17.55","5.05",""
"606","C","5.05","5.35",""
"606","P","5.35","6.00",""
"606","S","6.00","11.30","H"
"606","P","11.30","23.00",""
"606","S","23.00","10.00","H"
"606","P","10.00","22.00",""
"606","S","22.00","3.00","H"
"606","P","3.00","3.30",""
"606","C","3.30","3.50",""
"606","W","3.50","15.00",""
"606","L","15.00","17.55",""
"606","C","17.55","18.20",""
"606","P","18.20","23.30",""
"606","S","23.30","9.00","H"
"606","P","9.00","22.30",""
"606","S","22.30","8.00","H"
"606","P","8.00","16.30",""
"606","C","16.30","17.00",""
"606","W","17.00","4.45",""
"606","S","1.00","1.30","A"
"606","C","4.45","5.15",""
"606","P","5.15","6.30",""
"606","S","6.30","13.30","A"
"606","P","13.30","15.00",""
"606","W","15.00","1.20",""
"606","C","1.20","1.50",""
"606","P","1.50","2.25",""
"606","S","2.25","6.00","H"
"606","P","6.00","13.00",""
"606","S","13.00","15.00","H"
"606","P","15.00","23.30",""
"606","S","23.30","7.00","H"
"606","P","7.00","8.00",""
"606","C","8.00","8.30",""
"606","W","8.30","20.30",""
"606","L","20.30","21.30",""
"606","C","21.30","21.50",""
"606","P","21.50","2.00",""
"606","S","2.00","11.00","H"
"606","P","11.00","23.00",""
"606","S","23.00","3.00","H"
"606","P","3.00","3.45",""
"606","C","3.45","4.15",""
"606","W","4.15","15.30",""
"606","L","15.30","18.20",""
"606","C","18.20","18.50",""
"606","P","18.50","23.30",""
"606","S","23.30","10.00","H"
"606","P","10.00","22.30",""
"606","S","22.30","10.00","H"
"606","P","10.00","22.00",""
"606","S","22.00","11.00","H"
"606","P","11.00","22.30",""
"606","S","22.30","23.59","H"
"611","S","0.00","6.00","H"
"611","P","6.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","16.10",""
"611","P","16.10","22.00",""
"611","S","22.00","5.00","H"
"611","P","5.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","15.30",""
"611","P","15.30","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","15.45",""
"611","P","15.45","22.00",""
"611","S","22.00","6.30","H"
"611","P","6.30","7.20",""
"611","C","7.20","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","16.00",""
"611","P","16.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","7.00",""
"611","C","7.00","7.30",""
"611","W","7.30","19.30",""
"611","C","19.30","19.45",""
"611","P","19.45","23.00",""
"611","S","23.00","5.00","H"
"611","P","5.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","16.00",""
"611","P","16.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","16.00",""
"611","P","16.00","22.00",""
"611","S","22.00","5.00","H"
"611","P","5.00","7.00",""
"611","C","7.00","7.30",""
"611","W","7.30","16.30",""
"611","C","16.30","17.00",""
"611","P","17.00","22.00",""
"611","S","22.00","5.30","H"
"611","P","5.30","7.00",""
"611","C","7.00","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","16.00",""
"611","P","16.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","7.15",""
"611","C","7.15","7.30",""
"611","W","7.30","15.30",""
"611","C","15.30","16.00",""
"611","P","16.00","22.00",""
"611","S","22.00","6.00","H"
"611","P","6.00","22.30",""
"611","S","22.30","7.00","H"
"611","P","7.00","22.00",""
"611","S","22.00","23.59","H"
"617","S","0.00","7.30","H"
"617","P","7.30","17.15",""
"617","C","17.15","18.45",""
"617","W","18.45","3.30",""
"617","C","3.30","4.00",""
"617","P","4.00","4.45",""
"617","S","4.45","11.30","H"
"617","P","11.30","16.30",""
"617","C","16.30","17.12",""
"617","W","17.12","2.20",""
"617","C","2.20","4.00",""
"617","P","4.00","4.30",""
"617","S","4.30","12.00","H"
"617","P","12.00","15.30",""
"617","S","15.30","16.30","H"
"617","P","16.30","17.15",""
"617","C","17.15","17.50",""
"617","W","17.50","3.50",""
"617","C","3.50","4.20",""
"617","P","4.20","5.00",""
"617","S","5.00","10.30","H"
"617","P","10.30","17.30",""
"617","S","17.30","19.30","H"
"617","P","19.30","22.30",""
"617","C","22.30","23.00",""
"617","W","23.00","6.55",""
"617","C","6.55","8.30",""
"617","P","8.30","11.30",""
"617","S","11.30","14.00","H"
"617","P","14.00","18.30",""
"617","S","18.30","21.00","H"
"617","P","21.00","22.45",""
"617","S","22.45","10.00","H"
"617","P","10.00","14.00",""
"617","C","14.00","15.30",""
"617","W","15.30","23.55",""
"617","C","23.55","0.15",""
"617","P","0.15","2.15",""
"617","S","2.15","9.45","H"
"617","P","9.45","16.30",""
"617","S","16.30","18.30","H"
"617","C","18.30","19.00",""
"617","W","19.00","1.30",""
"617","C","1.30","3.00",""
"617","P","3.00","3.45",""
"617","S","3.45","11.30","H"
"617","P","11.30","23.00",""
"617","S","23.00","8.00","H"
"617","P","8.00","22.30",""
"617","S","22.30","9.00","H"
"617","P","9.00","21.00",""
"617","S","21.00","3.00","H"
"617","P","3.00","3.45",""
"617","C","3.45","5.15",""
"617","W","5.15","12.30",""
"617","P","12.30","20.30",""
"617","S","20.30","1.45","H"
"617","P","1.45","2.30",""
"617","C","2.30","3.00",""
"617","W","3.00","8.50",""
"617","C","8.50","10.30",""
"617","S","10.30","13.30","H"
"617","P","13.30","22.30",""
"617","S","22.30","8.30","H"
"617","P","8.30","22.00",""
"617","S","22.00","8.30","H"
"617","P","8.30","18.40",""
"617","C","18.40","20.05",""
"617","W","20.05","23.59",""
"623","S","0.00","4.30","H"
"623","P","4.30","6.00",""
"623","C","6.00","7.00",""
"623","W","7.00","13.00",""
"623","C","13.00","14.00",""
"623","P","14.00","22.00",""
"623","S","22.00","4.30","H"
"623","P","4.30","6.00",""
"623","C","6.00","7.00",""
"623","W","7.00","18.15",""
"623","C","18.15","18.45",""
"623","P","18.45","22.00",""
"623","S","22.00","5.00","H"
"623","P","5.00","22.00",""
"623","S","22.00","4.00","H"
"623","P","4.00","6.00",""
"623","C","6.00","7.00",""
"623","W","7.00","13.00",""
"623","C","13.00","14.00",""
"623","P","14.00","21.00",""
"623","S","21.00","4.30","H"
"623","P","4.30","6.00",""
"623","C","6.00","7.00",""
"623","W","7.00","17.30",""
"623","C","17.30","18.30",""
"623","P","18.30","22.00",""
"623","S","22.00","6.00","H"
"623","P","6.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","3.00",""
"623","C","3.00","4.00",""
"623","S","4.00","8.00","H"
"623","P","8.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","4.00",""
"623","C","4.00","4.30",""
"623","S","4.30","10.00","H"
"623","P","10.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","1.45",""
"623","C","1.45","2.30",""
"623","S","2.30","9.00","H"
"623","P","9.00","22.00",""
"623","S","22.00","7.00","H"
"623","P","7.00","22.30",""
"623","S","22.30","8.00","H"
"623","P","8.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","23.00",""
"623","C","23.00","23.59",""
"623","S","0.00","9.00","H"
"623","P","9.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","4.10",""
"623","C","4.10","5.00",""
"623","S","5.00","10.00","H"
"623","P","10.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","4.00",""
"623","C","4.00","5.00",""
"623","S","5.00","11.00","H"
"623","P","11.00","15.00",""
"623","C","15.00","16.00",""
"623","W","16.00","23.59",""
"629","S","0.00","5.15","H"
"629","P","5.15","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","13.30",""
"629","C","13.30","14.00",""
"629","P","14.00","21.30",""
"629","S","21.30","5.15","H"
"629","P","5.15","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","13.30",""
"629","C","13.30","14.00",""
"629","P","14.00","22.00",""
"629","S","22.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","22.00",""
"629","S","22.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","21.30",""
"629","S","21.30","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","22.00",""
"629","S","22.00","7.00","H"
"629","P","7.00","23.00",""
"629","S","23.00","7.30","H"
"629","P","7.30","23.00",""
"629","S","23.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","21.00",""
"629","S","21.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","21.00",""
"629","S","21.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","21.30",""
"629","S","21.30","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","22.00",""
"629","S","22.00","5.00","H"
"629","P","5.00","6.00",""
"629","C","6.00","6.30",""
"629","W","6.30","14.30",""
"629","C","14.30","15.00",""
"629","P","15.00","22.00",""
"629","S","22.00","7.30","H"
"629","P","7.30","23.00",""
"629","S","23.00","7.30","H"
"629","P","7.30","22.30",""
"629","S","22.30","23.59","H"
"630","S","0.00","1.00","H"
"630","P","1.00","3.00",""
"630","C","3.00","3.15",""
"630","W","3.15","10.00",""
"630","S","10.00","18.00","A"
"630","W","18.00","20.00",""
"630","C","20.00","20.15",""
"630","S","20.15","6.00","H"
"630","P","6.00","23.00",""
"630","S","23.00","3.15","H"
"630","C","3.15","3.30",""
"630","W","3.30","17.30",""
"630","C","17.30","17.45",""
"630","S","17.45","5.30","H"
"630","P","5.30","20.00",""
"630","S","20.00","1.45","H"
"630","C","1.45","2.00",""
"630","W","2.00","8.00",""
"630","S","8.00","16.00","A"
"630","W","16.00","18.00",""
"630","C","18.00","18.15",""
"630","S","18.15","5.30","H"
"630","P","5.30","23.00",""
"630","S","23.00","5.30","H"
"630","P","5.30","20.00",""
"630","S","20.00","1.45","H"
"630","C","1.45","2.00",""
"630","W","2.00","9.00",""
"630","C","9.00","9.15",""
"630","P","9.15","18.00",""
"630","S","18.00","2.45","H"
"630","C","2.45","3.00",""
"630","W","3.00","7.00",""
"630","S","7.00","15.00","A"
"630","W","15.00","17.00",""
"630","C","17.00","17.15",""
"630","S","17.15","5.00","H"
"630","P","5.00","20.00",""
"630","S","20.00","4.30","H"
"630","P","4.30","6.15",""
"630","C","6.15","6.30",""
"630","W","6.30","13.00",""
"630","C","13.00","13.15",""
"630","P","13.15","20.00",""
"630","S","20.00","5.00","H"
"630","P","5.00","20.00",""
"630","S","20.00","1.45","H"
"630","C","1.45","2.00",""
"630","W","2.00","7.00",""
"630","S","7.00","16.00","A"
"630","W","16.00","18.00",""
"630","S","18.00","5.00","H"
"630","P","5.00","7.45",""
"630","C","7.45","8.00",""
"630","W","8.00","19.00",""
"630","S","19.00","23.59","H"
"633","P","0.00","0.30",""
"633","S","0.30","6.50","H"
"633","P","6.50","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","18.15",""
"633","C","18.15","18.35",""
"633","P","18.35","1.45",""
"633","S","1.45","6.49","H"
"633","P","6.49","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","18.15",""
"633","C","18.15","18.35",""
"633","P","18.35","2.30",""
"633","S","2.30","6.45","H"
"633","P","6.45","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","18.32",""
"633","C","18.32","18.52",""
"633","P","18.52","2.00",""
"633","S","2.00","6.20","H"
"633","P","6.20","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","20.00",""
"633","C","20.00","20.20",""
"633","P","20.20","2.30",""
"633","S","2.30","6.45","H"
"633","P","6.45","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","12.05",""
"633","C","12.05","12.25",""
"633","P","12.25","3.00",""
"633","S","3.00","9.00","H"
"633","P","9.00","2.30",""
"633","S","2.30","8.00","H"
"633","P","8.00","1.45",""
"633","S","1.45","7.00","H"
"633","P","7.00","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","10.31",""
"633","C","10.31","10.51",""
"633","P","10.51","1.30",""
"633","S","1.30","6.45","H"
"633","P","6.45","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","20.05",""
"633","C","20.05","20.25",""
"633","P","20.25","2.30",""
"633","S","2.30","6.55","H"
"633","P","6.55","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","19.30",""
"633","C","19.30","19.50",""
"633","P","19.50","0.30",""
"633","S","0.30","6.45","H"
"633","P","6.45","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","15.05",""
"633","C","15.05","15.25",""
"633","P","15.25","2.00",""
"633","S","2.00","6.30","H"
"633","P","6.30","7.40",""
"633","C","7.40","8.00",""
"633","W","8.00","13.45",""
"633","C","13.45","14.05",""
"633","P","14.05","4.00",""
"633","S","4.00","9.30","H"
"633","P","9.30","3.15",""
"633","S","3.15","8.45","H"
"633","P","8.45","14.00",""
"633","S","14.00","16.00","H"
"633","P","16.00","23.59",""
"635","S","0.00","7.00","H"
"635","P","7.00","22.15",""
"635","C","22.15","23.00",""
"635","W","23.00","11.30",""
"635","C","11.30","12.10",""
"635","P","12.10","13.00",""
"635","S","13.00","17.55","H"
"635","P","18.00","19.25",""
"635","C","19.25","20.10",""
"635","W","20.10","9.00",""
"635","L","9.00","10.25",""
"635","C","10.25","11.20",""
"635","P","11.20","12.30",""
"635","S","12.30","18.30","H"
"635","P","18.30","19.10",""
"635","C","19.10","20.00",""
"635","W","20.00","7.30",""
"635","L","7.30","10.05",""
"635","C","10.05","10.45",""
"635","P","10.45","11.10",""
"635","S","11.10","17.00","H"
"635","P","17.00","17.35",""
"635","C","17.35","18.30",""
"635","W","18.30","5.50",""
"635","C","5.50","6.30",""
"635","P","6.30","7.30",""
"635","S","7.30","16.00","H"
"635","P","16.00","19.00",""
"635","C","19.00","20.00",""
"635","W","20.00","8.20",""
"635","L","8.20","9.00",""
"635","C","9.00","9.40",""
"635","P","9.40","22.00",""
"635","S","22.00","7.30","H"
"635","P","7.30","18.00",""
"635","S","18.00","19.45","H"
"635","P","19.45","21.45",""
"635","W","21.45","9.45",""
"635","P","9.45","11.45",""
"635","S","11.45","18.00","H"
"635","P","18.00","18.35",""
"635","C","18.35","19.20",""
"635","W","19.20","8.00",""
"635","L","8.00","8.45",""
"635","C","8.45","9.35",""
"635","P","9.35","13.00",""
"635","S","13.00","17.00","H"
"635","P","17.00","17.40",""
"635","C","17.40","18.35",""
"635","W","18.35","7.00",""
"635","L","7.00","9.35",""
"635","C","9.35","10.30",""
"635","S","10.30","17.15","H"
"635","P","17.15","18.15",""
"635","C","18.15","19.05",""
"635","W","19.05","7.05",""
"635","C","7.05","7.45",""
"635","P","7.45","10.00",""
"635","S","10.00","16.15","H"
"635","P","16.15","17.45",""
"635","C","17.45","18.30",""
"635","W","18.30","7.00",""
"635","L","7.00","9.30",""
"635","C","9.30","10.10",""
"635","P","10.10","11.00",""
"635","S","11.00","18.00","H"
"635","P","18.00","19.20",""
"635","C","19.20","20.10",""
"635","W","20.10","8.35",""
"635","C","8.35","9.10",""
"635","P","9.10","10.00",""
"635","S","10.00","18.30","H"
"635","P","18.30","1.10",""
"635","S","1.10","12.30","H"
"635","P","12.30","18.30",""
"635","C","18.30","19.20",""
"635","W","19.20","23.59",""
"637","S","0.00","3.45","H"
"637","C","3.45","5.00",""
"637","W","5.00","17.05",""
"637","P","17.05","20.30",""
"637","S","20.30","3.05","A"
"637","C","3.05","4.25",""
"637","W","4.25","16.25",""
"637","C","16.25","17.00",""
"637","P","17.00","21.00",""
"637","S","21.00","5.00","H"
"637","P","5.00","21.30",""
"637","S","21.30","5.15","H"
"637","P","5.15","21.30",""
"637","S","21.30","5.30","H"
"637","P","5.30","11.30",""
"637","C","11.30","12.30",""
"637","W","12.30","22.30",""
"637","C","22.30","23.00",""
"637","S","23.00","8.45","A"
"637","P","8.45","9.30",""
"637","C","9.30","10.00",""
"637","W","10.00","21.30",""
"637","C","21.30","22.30",""
"637","P","22.30","0.30",""
"637","S","0.30","6.00","H"
"637","P","6.00","21.30",""
"637","S","21.30","6.00","H"
"637","P","6.00","21.30",""
"637","S","21.30","5.30","H"
"637","P","5.30","21.30",""
"637","S","21.30","4.20","H"
"637","C","4.20","5.20",""
"637","P","5.20","8.15",""
"637","W","8.15","19.15",""
"637","C","19.15","19.45",""
"637","P","19.45","22.00",""
"637","S","22.00","6.30","A"
"637","P","6.30","9.20",""
"637","W","9.20","21.30",""
"637","C","21.30","22.30",""
"637","P","22.30","23.00",""
"637","S","23.00","7.30","H"
"637","P","7.30","21.30",""
"637","S","21.30","5.30","H"
"637","P","5.30","21.30",""
"637","S","21.30","5.30","H"
"637","P","5.30","21.30",""
"637","S","21.30","23.59","H"
"641","W","0.00","3.10",""
"641","C","3.10","3.30",""
"641","P","3.30","4.00",""
"641","S","4.00","8.00","H"
"641","P","8.00","22.30",""
"641","S","22.30","7.45","H"
"641","P","7.45","16.00",""
"641","C","16.00","16.20",""
"641","W","16.20","1.00",""
"641","P","1.00","2.00",""
"641","S","2.00","10.15","A"
"641","P","10.15","19.45",""
"641","W","19.45","3.00",""
"641","C","3.00","3.20",""
"641","P","3.20","4.30",""
"641","S","4.30","9.00","H"
"641","P","9.00","23.00",""
"641","S","23.00","5.30","H"
"641","P","5.30","22.30",""
"641","S","22.30","7.00","H"
"641","P","7.00","11.00",""
"641","C","11.00","11.30",""
"641","W","11.30","21.00",""
"641","P","21.00","23.30",""
"641","S","23.30","6.30","A"
"641","P","6.30","12.35",""
"641","W","12.35","1.00",""
"641","C","1.00","1.30",""
"641","P","1.30","2.30",""
"641","S","2.30","9.30","H"
"641","P","9.30","23.00",""
"641","S","23.00","6.30","H"
"641","P","6.30","14.00",""
"641","S","14.00","15.00","H"
"641","P","15.00","22.00",""
"641","S","22.00","23.00","H"
"641","P","23.00","23.59",""
"641","C","0.00","0.30",""
"641","W","0.30","11.00",""
"641","P","11.00","12.30",""
"641","S","12.30","17.00","A"
"641","P","17.00","20.10",""
"641","W","20.10","3.45",""
"641","C","3.45","4.15",""
"641","P","4.15","6.00",""
"641","S","6.00","9.30","H"
"641","P","9.30","23.00",""
"641","S","23.00","6.00","H"
"641","P","6.00","23.00",""
"641","S","23.00","7.30","H"
"641","P","7.30","17.00",""
"641","S","17.00","18.15","H"
"641","P","18.15","19.30",""
"641","C","19.30","20.00",""
"641","W","20.00","6.00",""
"641","P","6.00","7.00",""
"641","S","7.00","11.30","A"
"641","P","11.30","16.30",""
"641","W","16.30","23.59",""
"642","S","0.00","7.45","H"
"642","P","7.45","11.45",""
"642","C","11.45","12.45",""
"642","W","12.45","1.10",""
"642","C","1.10","2.15",""
"642","P","2.15","3.00",""
"642","S","3.00","8.35","H"
"642","P","8.35","11.40",""
