ID_Number,Activity,Start_Time,End_Time,Sleep_Location,Break_Location
1186,P,13;30,15;00,,
1186,C,15;00,15;30,,
1186,P,15;30,22;00,,
1186,S,22;00,9;00,H,
1186,P,9;00,23;00,,
1186,S,23;00,8;00,H,
1186,P,8;00,20;30,,
1186,S,20;30,4;00,H,
1186,P,4;00,4;30,,
1186,C,4;30,5;15,,
1186,W,5;15,9;00,,
1186,B,9;00,10;00,,Off train
1186,W,10;00,12;30,,
1186,C,12;30,13;30,,
1186,P,13;30,21;00,,
1186,S,21;00,0;00,H,
1188,S,0;00,6;20,H,
1188,P,6;20,6;50,,
1188,C,6;50,7;09,,
1188,W,7;09,9;25,,
1188,B,9;25,10;00,,Train
1188,W,10;00,14;25,,
1188,B,14;25,15;40,,Train
1188,P,15;40,23;50,,
1188,S,23;50,6;20,H,
1188,C,6;20,7;09,,
1188,W,7;09,9;30,,
1188,S,9;30,10;00,A,
1188,W,10;00,13;30,,
1188,B,13;30,14;00,,Train
1188,W,14;00,15;40,,
1188,C,15;40,16;50,,
1188,P,16;50,22;30,,
1188,S,22;30,4;30,H,
1188,P,4;30,4;45,,
1188,C,4;45,5;31,,
1188,W,5;31,7;25,,
1188,L,7;25,8;10,,
1188,C,8;10,9;10,,
1188,S,9;10,11;20,H,
1188,P,11;20,12;30,,
1188,S,12;30,13;10,A,
1188,P,13;10,22;30,,
1188,S,22;30,6;20,H,
1188,C,6;20,7;14,,
1188,W,7;14,10;30,,
1188,I,10;30,15;25,,Off train
1188,W,15;25,20;39,,
1188,C,20;39,21;30,,
1188,P,21;30,22;00,,
1188,S,22;00,9;00,H,
1188,P,9;00,0;00,,
1188,S,0;00,9;00,H,
1188,P,9;00,22;00,,
1188,S,22;00,5;00,H,
1188,P,5;00,5;15,,
1188,C,5;15,5;58,,
1188,W,5;58,8;20,,
1188,B,8;20,10;00,,Off train
1188,W,10;00,12;05,,
1188,I,12;05,17;00,,Off train
1188,S,13;30,15;30,A,
1188,W,17;00,19;02,,
1188,C,19;02,20;00,,
1188,P,20;00,21;30,,
1188,S,21;30,6;20,H,
1188,P,6;20,6;30,,
1188,C,6;30,7;09,,
1188,W,7;09,9;30,,
1188,B,9;30,10;05,,Off train
1188,W,10;05,13;40,,
1188,B,13;40,14;10,,Off train
1188,W,14;10,15;45,,
1188,C,15;45,16;30,,
1188,P,16;30,22;00,,
1188,S,22;00,6;20,H,
1188,P,6;20,6;30,,
1188,C,6;30,7;09,,
1188,W,7;09,9;30,,
1188,B,9;30,10;00,,Off train
1188,W,10;00,14;30,,
1188,B,14;30,15;10,,Off train
1188,W,15;10,15;45,,
1188,C,15;45,16;30,,
1188,P,16;30,22;00,,
1188,S,22;00,4;20,H,
1188,P,4;20,4;30,,
1188,C,4;30,5;30,,
1188,W,5;30,7;30,,
1188,I,7;30,12;10,,Off train
1188,S,9;00,11;30,A,
1188,W,12;10,18;15,,
1188,C,18;15,19;15,,
1188,P,19;15,0;00,,
1188,P,6;20,6;30,,
1188,C,6;30,7;14,,
1188,W,7;14,9;30,,
1188,I,9;30,15;55,,Off train
1188,W,15;55,20;39,,
1188,C,20;39,21;29,,
1188,P,21;29,22;00,,
1188,S,22;00,10;00,H,
1188,P,10;00,22;00,,
1188,S,22;00,9;00,H,
1188,P,9;00,21;00,,
1188,S,21;00,5;00,H,
1188,P,5;00,5;30,,
1188,C,5;30,5;58,,
1188,W,5;58,8;10,,
1208,P,0;00,2;00,,
1208,S,2;00,9;00,H,
1208,P,9;00,16;00,,
1208,S,16;00,19;10,H,
1208,C,19;10,20;00,,
1208,W,20;00,6;00,,
1208,C,6;00,7;00,,
1208,S,7;00,10;45,H,
1208,P,10;45,16;30,,
1208,S,16;30,18;45,H,
1208,C,18;45,20;00,,
1208,W,20;00,5;00,,
1208,C,5;00,6;00,,
1208,S,6;00,10;30,H,
1208,P,10;30,19;00,,
1208,C,19;00,20;00,,
1208,W,20;00,5;00,,
1208,C,5;00,6;00,,
1208,S,6;00,9;30,H,
1208,P,9;30,16;20,,
1208,S,16;20,19;00,H,
1208,C,19;00,20;00,,
1208,W,20;00,6;00,,
1208,C,6;00,7;00,,
1208,S,7;00,12;00,H,
1208,P,12;00,16;30,,
1208,S,16;30,19;00,H,
1208,C,19;00,20;00,,
1208,W,20;00,5;00,,
1208,C,5;00,6;00,,
1208,P,6;00,7;00,,
1208,S,7;00,12;00,H,
1208,P,12;00,16;30,,
1208,S,16;30,18;00,H,
1208,C,18;00,19;00,,
1208,W,19;00,5;00,,
1208,C,5;00,6;00,,
1208,S,6;00,9;30,H,
1208,P,9;30,13;30,,
1208,C,13;30,15;00,,
1208,W,15;00,23;00,,
1208,C,23;00,0;30,,
1208,P,0;30,2;00,,
1208,S,2;00,9;00,H,
1208,P,9;00,13;30,,
1208,C,13;30,15;00,,
1208,W,15;00,23;00,,
1208,C,23;00,0;30,,
1208,P,0;30,3;00,,
1208,S,3;00,9;00,H,
1208,P,9;00,13;30,,
1208,C,13;30,15;00,,
1208,W,15;00,23;00,,
1208,C,23;00,0;30,,
1208,P,0;30,3;00,,
1208,S,3;00,9;30,H,
1208,P,9;30,13;00,,
1208,C,13;00,15;00,,
1208,W,15;00,23;00,,
1208,C,23;00,0;30,,
1208,P,0;30,3;30,,
1208,S,3;30,9;30,H,
1208,P,9;30,16;00,,
1208,S,16;00,19;00,H,
1208,C,19;00,20;00,,
1208,W,20;00,8;00,,
1208,C,8;00,9;00,,
1208,S,9;00,12;00,H,
1208,P,12;00,14;30,,
1208,S,14;30,17;00,H,
1208,C,17;00,18;00,,
1208,P,18;00,20;00,,
1208,W,20;00,8;00,,
1208,C,8;00,9;00,,
1208,S,9;00,14;30,H,
1208,P,14;30,16;30,,
1208,S,16;30,19;00,H,
1208,C,19;00,20;00,,
1208,W,20;00,5;00,,
1208,C,5;00,6;00,,
1208,S,6;00,10;00,H,
1208,P,10;00,16;30,,
1208,S,16;30,18;30,H,
1208,C,18;30,20;00,,
1208,W,20;00,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,22;00,,
1231,S,22;00,7;00,H,
1231,P,7;00,16;00,,
1231,S,16;00,17;00,H,
1231,P,17;00,22;00,,
1231,S,22;00,7;00,H,
1231,P,7;00,12;30,,
1231,C,12;30,14;25,,
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;35,,
1231,B,16;35,16;56,,Off train
1231,W,16;56,19;25,,
1231,B,19;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,12;30,,
1231,C,12;30,14;25,,
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;35,,
1231,B,16;35,16;56,,Off train
1231,W,16;56,19;25,,
1231,B,19;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,12;30,,
1231,C,12;30,14;25,,
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;35,,
1231,B,16;35,16;56,,Off train
1231,W,16;56,19;25,,
1231,B,19;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,9;00,H,
1231,P,9;00,0;30,,
1231,S,0;30,9;00,H,
1231,P,9;00,14;45,,
1231,C,14;45,16;20,,
1231,W,16;20,18;00,,
1231,B,18;00,19;25,,Off train
1231,W,19;25,20;00,,
1231,B,20;00,21;30,,Off train
1231,W,21;30,23;37,,
1231,C,23;37,0;12,,
1231,P,0;12,1;00,,
1231,S,1;00,7;00,H,
1231,P,7;00,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,12;30,,
1231,C,12;30,14;25,,
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;35,,
1231,B,16;35,16;56,,Off train
1231,W,16;56,19;25,,
1231,B,19;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,12;30,,
1231,C,12;30,14;25,,
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;25,,
1231,B,16;25,16;56,,Off train
1231,W,16;56,19;25,,
1231,B,19;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,7;00,H,
1231,P,7;00,12;30,,
1231,B,12;30,14;25,,Off train
1231,W,14;25,15;00,,
1231,B,15;00,15;35,,Off train
1231,W,15;35,16;25,,
1231,B,16;25,20;30,,Off train
1231,W,20;30,22;15,,
1231,C,22;15,22;45,,
1231,P,22;45,0;00,,
1231,S,0;00,9;00,H,
1231,P,9;00,14;30,,
1231,C,14;30,16;20,,
1231,W,16;20,18;00,,
1231,B,18;00,19;30,,Off train
1231,W,19;30,20;00,,
1231,B,20;00,21;30,,Off train
1231,W,21;30,23;37,,
1231,C,23;37,0;27,,
1231,S,0;27,8;00,H,
1231,P,8;00,14;30,,
1231,C,14;30,16;20,,
1231,W,16;20,18;00,,
1231,B,18;00,19;30,,Off train
1231,W,19;30,20;00,,
1231,B,20;00,21;30,,Off train
1231,W,21;30,23;37,,
1231,C,23;37,0;00,,
1248,W,0;00,8;47,,
1248,C,8;47,10;00,,
1248,P,10;00,10;30,,
1248,S,10;30,18;00,H,
1248,P,18;00,22;45,,
1248,C,22;45,0;05,,
1248,W,0;05,9;05,,
1248,C,9;05,10;00,,
1248,P,10;00,12;00,,
1248,S,12;00,18;30,H,
1248,P,18;30,2;00,,
1248,S,2;00,13;00,H,
1248,P,13;00,22;45,,
1248,C,22;45,0;05,,
1248,W,0;05,11;15,,
1248,L,11;15,13;09,,
1248,C,13;09,14;30,,
1248,P,14;30,22;00,,
1248,S,22;00,8;00,H,
1248,P,8;00,20;00,,
1248,S,20;00,6;00,H,
1248,P,6;00,17;30,,
1248,S,17;30,22;45,H,
1248,C,22;45,0;05,,
1248,W,0;05,9;24,,
1248,C,9;24,10;20,,
1248,P,10;20,12;00,,
1248,S,12;00,20;00,H,
1248,P,20;00,22;30,,
1248,C,22;30,0;05,,
1248,W,0;05,9;24,,
1248,C,9;24,10;20,,
1248,P,10;20,11;00,,
1248,S,11;00,17;00,H,
1248,P,17;00,20;00,,
1248,S,20;00,22;30,H,
1248,C,22;30,0;05,,
1248,W,0;05,9;09,,
1248,C,9;09,10;00,,
1248,P,10;00,18;00,,
1248,S,18;00,22;30,H,
1248,C,22;30,0;05,,
1248,W,0;05,9;09,,
1248,C,9;09,10;00,,
1248,P,10;00,13;00,,
1248,S,13;00,19;00,H,
1248,P,19;00,22;45,,
1248,C,22;45,0;05,,
1248,W,0;05,9;24,,
1248,C,9;24,10;20,,
1248,P,10;20,12;00,,
1248,S,12;00,18;00,H,
1248,P,18;00,20;00,,
1248,S,20;00,22;30,H,
1248,C,22;30,0;05,,
1248,W,0;05,8;28,,
1248,C,8;28,9;40,,
1248,P,9;40,13;00,,
1248,S,13;00,17;00,H,
1248,P,17;00,1;00,,
1248,S,1;00,11;00,H,
1248,P,11;00,19;00,,
1248,S,19;00,22;30,H,
1248,C,22;30,0;05,,
1248,W,0;05,9;24,,
1248,C,9;24,10;20,,
1248,P,10;20,18;00,,
1248,S,18;00,22;30,H,
1248,C,22;30,0;00,,
1253,S,0;00,5;30,H,
1253,P,5;30,5;55,,
1253,C,5;55,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;45,,
1253,P,16;45,23;30,,
1253,S,23;30,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;45,,
1253,P,16;45,23;30,,
1253,C,23;30,0;30,,
1253,W,0;30,11;00,,
1253,C,11;00,11;30,,
1253,P,11;30,22;00,,
1253,S,22;00,10;00,H,
1253,P,10;00,14;00,,
1253,S,14;00,15;00,H,
1253,P,15;00,23;00,,
1253,S,23;00,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,17;00,,
1253,P,17;00,23;00,,
1253,S,23;00,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;55,,
1253,P,16;55,0;30,,
1253,S,0;30,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,17;00,,
1253,P,17;00,22;30,,
1253,S,22;30,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;50,,
1253,P,16;50,18;00,,
1253,S,18;00,19;00,H,
1253,P,19;00,23;00,,
1253,S,23;00,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,17;00,,
1253,P,17;00,23;45,,
1253,C,23;45,0;30,,
1253,W,0;30,11;00,,
1253,C,11;00,11;30,,
1253,P,11;30,14;00,,
1253,S,14;00,17;00,H,
1253,P,17;00,23;00,,
1253,S,23;00,10;00,H,
1253,P,10;00,14;00,,
1253,S,14;00,15;00,H,
1253,P,15;00,23;15,,
1253,S,23;15,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;50,,
1253,P,16;50,23;30,,
1253,S,23;30,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;40,,
1253,C,16;40,17;30,,
1253,P,17;30,22;30,,
1253,S,22;30,5;30,H,
1253,P,5;30,6;00,,
1253,C,6;00,6;30,,
1253,W,6;30,16;10,,
1253,C,16;10,16;50,,
1253,P,16;50,23;15,,
1253,S,23;15,0;00,H,
856,W,0;00,8;30,,
856,S,9;00,15;30,H,
856,P,15;30,20;00,,
856,C,20;00,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;00,,
856,C,8;30,9;00,,
856,P,9;00,10;00,,
856,S,10;00,16;30,H,
856,P,16;30,19;30,,
856,C,19;30,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;00,,
856,P,9;00,10;00,,
856,S,10;00,17;00,H,
856,P,17;00,23;30,,
856,S,23;30,7;30,H,
856,P,7;30,0;00,,
856,P,7;30,20;00,,
856,C,20;00,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;00,,
856,P,9;00,10;00,,
856,S,10;00,17;00,H,
856,P,17;00,19;30,,
856,C,19;30,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;30,,
856,P,9;30,12;00,,
856,S,12;00,18;30,H,
856,P,18;30,19;30,,
856,C,19;30,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;00,,
856,P,9;00,10;00,,
856,S,10;00,18;00,H,
856,P,18;00,22;00,,
856,S,22;00,6;00,H,
856,P,6;00,7;30,,
856,C,7;30,8;30,,
856,W,8;30,12;00,,
856,B,12;00,13;00,,Off train
856,W,13;00,17;30,,
856,C,17;30,18;30,,
856,P,18;30,22;00,,
856,S,22;00,6;00,H,
856,P,6;00,7;30,,
856,C,7;30,8;30,,
856,W,8;30,12;00,,
856,B,12;00,13;00,,Off train
856,W,13;00,17;30,,
856,C,17;30,18;30,,
856,P,18;30,22;00,,
856,S,22;00,6;00,H,
856,P,6;00,7;30,,
856,C,7;30,8;30,,
856,W,8;30,12;00,,
856,B,12;00,13;00,,Off train
856,W,13;00,17;30,,
856,C,17;30,18;30,,
856,P,18;30,22;00,,
856,S,22;00,6;00,H,
856,P,6;00,7;30,,
856,C,7;30,8;30,,
856,W,8;30,12;00,,
856,B,12;00,13;00,,Off train
856,W,13;00,17;30,,
856,C,17;30,18;30,,
856,P,18;30,22;00,,
856,S,22;00,7;00,H,
856,P,7;00,19;30,,
856,C,19;30,20;30,,
856,W,20;30,8;30,,
856,C,8;30,9;00,,
856,P,9;00,10;00,,
856,S,10;00,19;00,H,
856,P,19;00,19;30,,
856,C,19;30,20;30,,
856,W,20;30,8;30,,
892,S,0;00,3;30,H,
892,C,3;30,4;30,,
892,W,4;30,8;30,,
892,B,8;30,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,19;00,,
892,S,19;00,3;00,H,
892,C,3;30,4;30,,
892,W,4;30,8;30,,
892,B,8;30,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,20;00,,
892,S,20;00,3;30,H,
892,P,3;00,3;30,,
892,C,3;30,4;30,,
892,W,4;30,8;30,,
892,B,8;30,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,20;00,,
892,S,20;00,3;00,H,
892,P,3;00,3;30,,
892,C,3;30,4;30,,
892,W,4;30,8;00,,
892,B,8;00,10;30,,Off train
892,W,10;30,16;00,,
892,C,16;00,16;45,,
892,P,16;45,19;30,,
892,S,19;30,3;15,H,
892,P,3;15,3;40,,
892,C,3;40,4;20,,
892,W,4;20,8;30,,
892,B,8;30,12;00,,Off train
892,W,12;00,16;00,,
892,C,16;00,16;45,,
892,P,16;45,20;00,,
892,S,20;00,3;15,H,
892,P,3;15,3;30,,
892,C,3;30,4;30,,
892,W,4;30,9;30,,
892,B,9;30,12;30,,Off train
892,W,12;30,16;00,,
892,C,16;00,17;45,,
892,P,17;45,20;00,,
892,S,20;00,0;00,H,
892,P,3;15,3;40,,
892,C,3;40,4;30,,
892,W,4;30,8;15,,
892,B,8;15,10;30,,Off train
892,W,10;30,15;30,,
892,C,15;30,16;30,,
892,P,16;30,19;30,,
892,S,19;30,3;25,H,
892,P,0;00,23;59,,
892,P,0;00,22;00,,
892,P,3;25,3;40,,
892,C,3;40,4;30,,
892,W,4;30,8;30,,
892,B,8;30,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,19;30,,
892,S,19;30,3;30,H,
892,C,3;30,4;30,,
892,W,4;30,8;00,,
892,B,8;00,10;00,,Off train
892,W,10;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,20;00,,
892,S,20;00,3;30,H,
892,C,3;30,4;30,,
892,W,4;30,9;00,,
892,B,9;00,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;00,,
892,P,17;00,20;00,,
892,S,20;00,3;30,H,
892,P,3;30,3;45,,
892,C,3;45,4;30,,
892,W,4;30,9;00,,
892,B,9;00,11;00,,
892,W,11;00,16;00,,
892,C,16;00,17;30,,
892,P,17;30,20;00,,
892,S,20;00,0;00,H,
892,C,3;30,4;30,,
892,W,4;30,8;30,,
892,B,8;30,11;00,,Off train
892,W,11;00,16;00,,
892,C,16;00,17;30,,
892,P,17;30,19;30,,
892,S,19;30,3;30,H,
892,P,3;30,3;50,,
892,C,3;50,4;30,,
892,W,4;30,8;30,,
892,B,8;30,10;30,,Off train
892,W,10;30,16;00,,
892,C,16;00,17;30,,
892,P,17;30,20;00,,
892,S,20;00,3;00,H,
892,P,3;00,3;45,,
892,C,3;45,4;30,,
892,W,4;30,8;30,,
892,B,8;30,10;30,,Off train
892,W,10;30,16;00,,
892,C,16;00,17;00,,
892,P,17;00,21;00,,
892,S,21;00,0;00,H,
958,S,0;00,9;00,H,
958,P,9;00,23;00,,
958,S,23;00,7;00,H,
958,P,7;00,20;00,,
958,S,20;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;20,,
958,C,9;20,9;40,,
958,P,9;40,21;00,,
958,S,21;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,8;25,,
958,C,8;25,8;35,,
958,P,8;35,21;30,,
958,S,21;30,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,8;30,,
958,C,8;30,8;40,,
958,P,8;40,20;00,,
958,S,20;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;30,,
958,C,9;30,9;40,,
958,P,9;40,20;00,,
958,S,20;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,8;25,,
958,C,8;25,8;40,,
958,P,8;40,13;00,,
958,S,13;00,16;00,H,
958,P,16;00,21;30,,
958,S,21;30,9;00,H,
958,P,9;00,23;00,,
958,S,23;00,8;30,H,
958,P,8;30,20;30,,
958,S,20;30,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;40,,
958,C,9;40,9;50,,
958,P,9;50,20;00,,
958,S,20;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;40,,
958,C,9;40,9;50,,
958,P,9;50,22;00,,
958,S,22;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;30,,
958,C,9;30,9;40,,
958,P,9;40,20;00,,
958,S,20;00,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,9;45,,
958,C,9;45,10;00,,
958,P,10;00,20;30,,
958,S,20;30,3;30,H,
958,P,3;30,4;20,,
958,C,4;20,4;40,,
958,W,4;40,8;30,,
958,C,8;30,8;40,,
958,P,8;40,23;00,,
958,S,23;00,0;00,H,
1031,S,0;00,5;30,H,
1031,P,5;30,6;30,,
1031,C,6;30,9;15,,
1031,W,9;15,12;57,,
1031,I,12;57,17;30,,Off train
1031,S,13;30,17;05,A,
1031,W,17;30,21;45,,
1031,C,21;45,23;00,,
1031,S,23;00,8;45,H,
1031,P,8;45,9;15,,
1031,W,9;15,12;57,,
1031,I,12;57,17;30,,Off train
1031,S,13;30,17;05,A,
1031,W,17;30,21;40,,
1031,P,21;40,1;30,,
1031,S,1;30,6;30,A,
1031,P,6;30,7;25,,
1031,W,7;25,11;38,,
1031,B,11;38,13;04,,Off train
1031,S,12;00,12;50,A,
1031,W,13;04,17;57,,
1031,P,17;57,1;15,,
1031,S,1;15,6;50,A,
1031,P,6;50,7;25,,
1031,W,7;25,11;38,,
1031,B,11;38,13;04,,Off train
1031,W,13;04,18;05,,
1031,C,18;05,21;00,,
1031,P,21;00,2;00,,
1031,S,2;00,9;45,H,
1031,P,9;45,1;15,,
1031,S,1;15,9;15,H,
1031,P,9;15,1;30,,
1031,S,1;30,5;35,H,
1031,P,5;35,6;35,,
1031,C,6;35,9;15,,
1031,W,9;15,12;57,,
1031,I,12;57,17;30,,Off train
1031,S,13;25,17;05,A,
1031,W,17;30,21;37,,
1031,P,21;37,1;45,,
1031,S,1;45,8;42,A,
1031,P,8;42,9;15,,
1031,W,9;15,12;57,,
1031,I,12;57,17;30,,Off train
1031,S,13;15,17;05,A,
1031,W,17;30,21;44,,
1031,P,21;44,1;15,,
1031,S,1;15,8;30,H,
1031,P,8;30,9;15,,
1031,W,9;15,12;57,,
1031,I,12;57,17;30,,Off train
1031,S,13;35,17;05,A,
1031,W,17;30,21;42,,
1031,P,21;42,1;30,,
1031,S,1;30,6;35,A,
1031,P,6;35,7;25,,
1031,W,7;25,11;38,,
1031,B,11;38,13;15,,Off train
1031,L,13;15,16;46,,
1031,P,16;46,1;50,,
1031,S,1;50,3;45,H,
1031,P,3;45,4;35,,
1031,C,4;35,7;25,,
1031,W,7;25,11;38,,
1031,B,11;38,13;04,,Off train
1031,W,13;04,17;57,,
1031,C,17;57,20;45,,
1031,P,20;45,4;00,,
1031,S,4;00,8;15,H,
1031,P,8;15,5;00,,
1031,S,5;00,9;15,,
1031,P,9;15,1;00,,
1031,S,1;00,5;30,H,
1031,P,5;30,6;35,,
1031,C,6;35,7;45,,
1031,P,7;45,0;00,,
1094,S,0;00,9;30,H,
1094,P,9;30,15;05,,
1094,C,15;05,16;52,,
1094,W,16;52,19;36,,
1094,B,19;36,21;43,,Train
1094,W,21;43,0;07,,
1094,C,0;07,1;05,,
1094,P,1;05,2;00,,
1094,S,2;00,9;45,H,
1094,P,9;45,17;15,,
1094,C,17;15,17;55,,
